consec	entered	SN	date	ID	geno	tment	sm	no_data_sheet	Obs	HHMMSS	FTime	EBal.	Photo	Cond	Ci	FCnt	DCnt	Fo	Fm	Fo.	Fm.	Fs	Fv.Fm	Fv..Fm.	PhiPS2	Adark	RedAbs	BlueAbs	X.Blue	LeafAbs	PhiCO2	qP	qN	NPQ	ParIn.Fs	PS2.1	ETR	Trmmol	VpdL	CTleaf	Area	BLC_1	StmRat	BLCond	Tair	Tleaf	TBlk	CO2R	CO2S	H2OR	H2OS	RH_R	RH_S	Flow	PARi	PARgrp	genotmentPARgrp	PARo	Press	CsMch	HsMch	StableF	BLCslope	BLCoffst	f_parin	f_parout	alphaK	Status	fda	Trans	Tair_K	Twall_K	R.W.m2.	Tl.Ta	SVTleaf	h2o_i	h20diff	CTair	SVTair	CndTotal	vp_kPa	VpdA	CndCO2	Ci_Pa	Ci.Ca	RHsfc	C2sfc	AHs.Cs	Fv	PARabs	Fv.	qP_Fo	qN_Fo
748	10420	PSC-3534	120921	2737	301	co	-	1	58	12:59:40	3198.999996	0	-1.561823247	0.160896132	399.6909596	19	19	0	0	665.8273926	2721.330322	658.2141724	#DIV/0!	0.755330183	0.758127793	-1	0.87	0.92	9.537164688	0.874768582	-0.012951823	1.003703824	4.08714083	-1	49.58037949	0.5	16.44051605	4.087958369	1.987413159	21.61745071	2	4.644859791	1	9.289719582	24.73037338	21.61745071	25.22412109	400.4838867	400.4338684	5.005288601	7.705768585	12.55624008	19.33065605	300.4249268	49.58789063	50	301co50	123.9692078	78.48851013	53.49755478	-0.088191673	0.75	-1.355140209	7.355140209	1	0	0.159999996	111115	1.502124634	0.004087958	294.7674507	297.8803734	7.934062323	-0.550241958	2.592227455	33.02683986	25.32107127	23.17391205	2.849539663	0.158156885	0.604814296	2.244725367	0.099090561	31.37114794	0.99814474	23.07033507	400.6608356	-0.000899309	0	43.37792878	2055.50293	0.758127793	#DIV/0!
747	10403	PSC-3534	120921	2737	301	co	-	1	41	12:51:04	2682.499998	0	0.866464622	0.170676141	373.5689959	17	17	0	0	644.9958496	2490.001465	695.1925049	#DIV/0!	0.740965675	0.720806387	-1	0.87	0.92	8.211338043	0.874105669	0.021107452	0.972793224	3.860492229	-1	201.3369598	0.5	63.42727802	4.64673607	2.134276863	21.53580666	2	4.644859791	1	9.289719582	24.78418159	21.53580666	25.49091911	400.7197876	398.9089661	2.59401083	5.669902802	6.489162445	14.18434906	300.4259949	101.1626053	100	301co100	125.3830948	78.49057007	53.76040268	-0.059884712	0.75	-1.355140209	7.355140209	1	0	0.159999996	111115	1.502129974	0.004646736	294.6858067	297.9341816	16.18601648	-0.6098218	2.579310766	32.86140951	27.19150671	23.15999413	2.847143266	0.167596952	0.445033903	2.402109363	0.105020456	29.32164345	0.93647681	17.15066953	398.7830498	0.000372645	0	88.42680677	1845.005615	0.720806387	#DIV/0!
746	10395	PSC-3534	120921	2737	301	co	-	1	33	12:46:49	2427.499998	0	5.047346504	0.158779313	329.3559987	16	16	0	0	640.0344238	2309.660889	753.8456421	#DIV/0!	0.72288814	0.673611981	-1	0.87	0.92	9.2542696	0.874627135	0.034318424	0.931834323	3.608651039	-1	397.9794312	0.5	117.2366449	3.84671174	1.892030942	22.06456947	2	4.644859791	1	9.289719582	23.91344261	22.06456947	23.86071968	399.5824585	395.2105103	7.297878742	9.83339119	19.22759628	25.90863609	300.4430542	201.4719391	200	301co200	127.286293	78.50223541	53.4434166	-0.120680496	0.75	-1.355140209	7.355140209	1	0	0.159999996	111115	1.502215271	0.003846712	295.2145695	297.0634426	32.23550953	-0.467164011	2.663974132	33.93500985	24.10161866	22.98900604	2.817845972	0.156111072	0.77194319	2.045902782	0.097805687	25.85518214	0.833368522	28.60829648	394.4770201	0.003660441	0	176.2128248	1669.626465	0.673611981	#DIV/0!
745	10382	PSC-3534	120921	2737	301	co	-	1	20	12:39:48	2006.499998	0	13.03723712	0.237531357	284.925063	15	15	0	0	637.8435059	2110.381836	819.8733521	#DIV/0!	0.697759195	0.611504734	-1	0.87	0.92	9.708556175	0.874854278	0.040323355	0.876383628	3.308620087	-1	599.8450928	0.5	160.4518239	6.536162886	2.170525187	22.15516853	2	4.644859791	1	9.289719582	26.22045135	22.15516853	26.99437141	400.220459	389.8453064	2.150381804	6.473338604	4.938642025	14.86728382	300.4356689	397.914032	400	301co400	125.6885223	78.50613403	53.51302719	-0.088159248	0.75	-1.355140209	7.355140209	1	0	0.159999996	111115	1.502178345	0.006536163	295.3051685	299.3704514	63.66624369	-0.714551095	2.678721975	34.12118057	27.64784196	24.18780994	3.028930095	0.231609277	0.508196788	2.520733307	0.145276461	22.36836518	0.730866983	19.3549219	387.9507099	0.006504298	0	348.1167932	1472.53833	0.611504734	#DIV/0!
744	10371	PSC-3534	120921	2737	301	co	-	1	9	12:33:49	1646.999996	0	18.71234035	0.254585727	251.9305169	14	14	0	0	625.715332	1831.077026	831.0629272	#DIV/0!	0.658280169	0.54613437	-1	0.87	0.92	9.959913254	0.874979957	0.037560811	0.829638194	2.926373916	-1	798.8330688	0.5	190.8638382	6.650517401	2.065395679	21.55003357	2	4.644859791	1	9.289719582	24.55853081	21.55003357	25.18635559	400.0997314	385.9350586	2.177033663	6.574937344	5.520344734	16.66986275	300.4518127	599.7981567	600	301co600	120.1264343	78.50444794	53.10506821	-0.081899807	0.5	-1.355140209	7.355140209	1	0	0.159999996	111115	1.502259064	0.006650517	294.7000336	297.7085308	95.96770293	-0.655101069	2.581557505	32.8842196	26.30928225	23.05428219	2.828999188	0.247794882	0.516161826	2.312837362	0.155467928	19.77766615	0.652779558	20.56098632	383.2157451	0.010039884	0	524.8113652	1205.361694	0.54613437	#DIV/0!
743	10364	PSC-3534	120921	2737	301	co	-	1	2	12:30:18	1436.499998	0	21.42108598	0.249750174	229.6250596	13	13	0	0	437.6142578	648.5974731	544.012207	#DIV/0!	0.325291454	0.16124834	-1	0.87	0.92	10.00259686	0.875001298	0.032078115	0.495704201	1.482121438	-1	1998.062256	0.5	140.9558066	6.758654015	2.137301864	22.04979324	2	4.644859791	1	9.289719582	22.58927727	22.04979324	21.54895592	399.5839539	383.5976868	2.209004164	6.678291798	6.303359032	19.05784225	300.4289856	798.8019409	800	301co800	119.3566818	78.50416565	53.22018051	-0.091105625	0.75	-1.355140209	7.355140209	1	0	0.159999996	111115	1.502144928	0.006758654	295.1997932	295.7392773	127.8083077	-0.657450829	2.66157559	33.90362241	27.22533061	22.31953526	2.705660315	0.243211535	0.524273726	2.18138659	0.152581447	18.02652372	0.598609083	20.18062695	380.4847332	0.011361585	0	698.9527355	210.9832153	0.16124834	#DIV/0!
751	10491	PSC-3534	120921	2737	301	co	-	1	129	13:35:01	5319.999996	0	22.90119533	0.256670048	223.8207192	22	21	617.4918213	3068.125	627.9804688	1742.947754	820.3320313	0.798739679	0.639702069	0.529342156	-1	0.87	0.92	10.24317455	0.875121587	0.027370259	0.827482326	0.54307326	0.760308072	801.8637085	0.5	185.7271703	6.489587521	1.995843447	21.93792343	2	4.644859791	1	9.289719582	21.48984528	21.93792343	20.53098488	399.4097595	382.511322	3.969611883	8.254227638	12.1084547	25.17792702	300.4246521	997.8662109	1000	301co1000	120.1221008	78.46090698	53.04482651	-0.103851959	0.75	-1.355140209	7.355140209	1	0	0.159999996	111115	1.50212326	0.006489588	295.0879234	294.6398453	159.6585902	-0.526311599	2.643477634	33.69165277	25.43742513	21.71388435	2.607556881	0.249769061	0.647634187	1.959922694	0.156711345	17.56117663	0.585134887	24.95537612	379.1832761	0.015072077	2450.633179	873.2542624	1114.967285	0.819770633	0.540748921
752	10502	PSC-3534	120921	2737	301	co	-	1	140	13:40:16	5634.999996	0	24.86147117	0.267905371	217.0780888	23	22	617.4918213	3068.125	599.6943359	1520.61145	794.8148804	0.798739679	0.605622899	0.477305738	-1	0.87	0.92	10.10642242	0.875053211	0.024579608	0.788123663	0.626922025	1.017691633	997.9382935	0.5	208.4034049	6.667254356	1.966597443	21.80695724	2	4.644859791	1	9.289719582	21.41144371	21.80695724	20.76386452	399.677948	381.4338379	3.958729029	8.360225677	12.13460636	25.62455368	300.4212036	1202.385742	1200	301co1200	120.4798889	78.44642639	52.83517075	-0.111421272	0.75	-1.355140209	7.355140209	1	0	0.159999996	111115	1.502106018	0.006667254	294.9569572	294.5614437	192.3817144	-0.424369077	2.622427271	33.42953136	25.06930568	21.60920048	2.59091964	0.260395839	0.655829828	1.935089812	0.163405825	17.02900032	0.569110727	25.55503752	377.8209209	0.016815793	2450.633179	1052.151505	920.9171143	0.803654961	0.631474985
753	10513	PSC-3534	120921	2737	301	co	-	1	151	13:45:21	5938.999996	0	27.15344813	0.305505599	220.9755539	24	23	617.4918213	3068.125	572.2084961	1314.652954	758.9625854	0.798739679	0.56474559	0.422689781	-1	0.87	0.92	10.00924492	0.875004622	0.02294952	0.748460525	0.70253634	1.333790823	1202.515869	0.5	222.3785611	7.814653653	2.030473979	21.74389267	2	4.644859791	1	9.289719582	21.53231621	21.74389267	20.98203087	399.8813477	379.8293762	2.253550291	7.417171001	6.856811047	22.56519318	300.4361267	1401.998779	1400	301co1400	122.1326294	78.44895172	52.85763168	-0.097710773	0.5	-1.355140209	7.355140209	1	0	0.159999996	111115	1.502180634	0.007814654	294.8938927	294.6823162	224.3197997	-0.490967459	2.612343269	33.29991302	25.88274202	21.63810444	2.595503986	0.295778503	0.58186929	2.013634697	0.185711549	17.33530056	0.581775839	23.1847476	375.8833847	0.016748435	2450.633179	1226.755413	742.444458	0.797075945	0.715517957
754	10522	PSC-3534	120921	2737	301	co	-	1	160	13:49:41	6199.999996	0	28.76076003	0.320127301	218.0264881	25	24	617.4918213	3068.125	553.5510254	1176.215332	730.8713989	0.798739679	0.529379519	0.378624492	-1	0.87	0.92	10.13885403	0.875069427	0.021255644	0.71522316	0.752377813	1.608472204	1402.468628	0.5	232.3348586	8.317884788	2.064593857	22.09941673	2	4.644859791	1	9.289719582	21.66869164	22.09941673	20.93720245	400.0299683	378.7862549	2.217946291	7.71252203	6.691389084	23.26817703	300.4320374	1600.026733	1600	301co1600	124.453064	78.44960785	52.72301865	-0.106259987	0.75	-1.355140209	7.355140209	1	0	0.159999996	111115	1.502160187	0.008317885	295.2494167	294.8186916	256.0042716	-0.462626742	2.669638186	34.0299749	26.31745287	21.88405418	2.634801322	0.309463085	0.605044329	2.029756993	0.194345081	17.10409249	0.575592396	23.64656882	374.6066857	0.018154863	2450.633179	1400.134477	622.6643066	0.79707391	0.77200851
755	10534	PSC-3534	120921	2737	301	co	-	1	172	13:55:32	6549.999996	0	29.36272432	0.318721689	213.8892077	26	25	617.4918213	3068.125	536.8181152	1075.986206	706.8277588	0.798739679	0.50109201	0.343088457	-1	0.87	0.92	10.03190136	0.875015951	0.019264109	0.684681556	0.787000109	1.851453841	1602.395752	0.5	240.5259097	8.343662042	2.081541015	21.74662781	2	4.644859791	1	9.289719582	20.29668045	21.74662781	19.40106773	400.0373535	378.3903198	1.255486488	6.771878242	4.121723175	22.23085976	300.4558105	1801.25769	1800	301co1800	123.0250702	78.44779205	52.55529404	-0.08187215	0.75	-1.355140209	7.355140209	1	0	0.159999996	111115	1.502279053	0.008343662	294.8966278	293.4466805	288.201224	-0.382951163	2.612779911	33.3059713	26.53409306	21.02165413	2.499255226	0.308149369	0.531238896	1.96801633	0.193516105	16.77913608	0.565260781	21.39992081	374.123272	0.016795533	2450.633179	1576.12921	539.1680908	0.805153693	0.812907787
756	10543	PSC-3534	120921	2737	301	co	-	1	181	13:59:46	6804.999996	0	30.07366469	0.322630068	211.1927866	27	26	617.4918213	3068.125	520.5515137	982.9901123	684.5380859	0.798739679	0.470440743	0.303616509	-1	0.87	0.92	10.0354023	0.875017701	0.017739103	0.64538736	0.818478799	2.121216543	1801.220825	0.5	239.265006	8.613230866	2.122385215	22.08238983	2	4.644859791	1	9.289719582	20.01841927	22.08238983	18.78260803	399.9089966	377.722229	1.247445345	6.941710472	4.164800167	23.17425346	300.4229736	2001.907349	2000	301co2000	126.1507797	78.4365921	52.63866806	-0.083333179	0.5	-1.355140209	7.355140209	1	0	0.159999996	111115	1.502114868	0.008613231	295.2323898	293.1684193	320.3051686	-0.328963897	2.666869328	34.00032123	27.05861076	21.05040455	2.503673641	0.311801273	0.544484113	1.959189528	0.195820599	16.56524246	0.559121943	21.48037287	373.3518659	0.017302539	2450.633179	1751.704366	462.4385986	0.81656203	0.850855569
346	4923	PSC-1283	120917	2750	301	co	-	NA	68	13:14:25	2245.5	0	-3.908463942	0.236389363	410.6886381	17	17	0	0	316.7338867	1265.667236	310.9406738	#DIV/0!	0.749749478	0.754326679	-1	0.87	0.92	0	0.87	-0.934261463	1.006104973	3.995995659	-1	49.02988052	0.5	16.08827791	6.071499776	2.018807268	21.88076019	2	4.644859791	1	9.289719582	29.42427254	21.88076019	31.30285835	399.7096252	400.6929016	3.849009991	7.862829685	7.309875965	14.93275166	300.1510315	3.5782938	0	301co0	287.9238586	78.27516937	37.02365112	0.575170815	0.75	-1.355140209	7.355140209	1	0	0.159999996	111115	1.500755157	0.0060715	295.0307602	302.5742725	0.572526995	-0.722327402	2.634271593	33.65398778	25.79115809	25.65251637	3.305497627	0.230523386	0.615464325	2.690033302	0.1445929	32.14672271	1.024946128	23.6812022	401.2608871	-0.002306657	0	3.113115606	948.9333496	0.754326679	#DIV/0!
345	4910	PSC-1283	120917	2750	301	co	-	NA	55	13:07:42	1843	0	0.48582131	0.266612883	378.6878271	16	16	0	0	309.9404297	1185.969482	319.0515137	#DIV/0!	0.738660704	0.730978311	-1	0.87	0.92	7.708730698	0.873854365	0.034753948	0.989599564	3.826443306	-1	98.62503815	0.5	31.49928817	6.792467753	2.007897215	22.08957672	2	4.644859791	1	9.289719582	29.89707756	22.08957672	31.69530678	400.0175171	397.8918152	3.943093061	8.433306694	7.287666798	15.58652782	299.9939575	48.92416	50	301co50	252.2800751	78.27777863	36.48510742	0.611608803	0.5	-1.355140209	7.355140209	1	0	0.159999996	111115	1.499969788	0.006792468	295.2395767	303.0470776	7.827865426	-0.807097345	2.668037729	34.08422896	25.65092227	25.99332714	3.372926326	0.259174629	0.660140514	2.712785811	0.162636395	29.6428419	0.951735654	25.25313538	397.8212147	0.000308393	0	42.75259079	876.0290527	0.730978311	#DIV/0!
344	4899	PSC-1283	120917	2750	301	co	-	NA	44	13:01:42	1483	0	1.413073515	0.299451789	373.7120177	15	15	0	0	307.8681641	1110.172485	335.3005371	#DIV/0!	0.722684386	0.697974376	-1	0.87	0.92	9.606389046	0.874803195	0.027977168	0.96580802	3.605999629	-1	200.0495605	0.5	61.07415202	7.472640625	1.972890532	22.11668968	2	4.644859791	1	9.289719582	30.43973923	22.11668968	32.27822113	400.2083435	397.2872925	4.00005579	8.936976433	7.166261673	16.0109539	300.0193176	98.59535217	100	301co100	240.3421021	78.27693176	37.17233276	0.59161216	0.5	-1.355140209	7.355140209	1	0	0.159999996	111115	1.500096588	0.007472641	295.2666897	303.5897392	15.775256	-0.87042165	2.672449627	34.14096039	25.20398396	26.27821445	3.430209387	0.290100473	0.699559094	2.730650293	0.182130386	29.25303011	0.940659379	26.90772975	397.0819419	0.00095755	0	86.25152905	802.3043213	0.697974376	#DIV/0!
343	4890	PSC-1283	120917	2750	301	co	-	NA	35	12:56:33	1173.5	0	6.762393739	0.330967427	345.6844465	14	14	0	0	311.0808105	1058.424072	370.5439453	#DIV/0!	0.706090575	0.649909753	-1	0.87	0.92	9.78591156	0.874892956	0.044528902	0.920433972	3.402408752	-1	399.6052246	0.5	113.608058	8.183711525	1.96057131	22.2877121	2	4.644859791	1	9.289719582	32.09361649	22.2877121	34.63520813	401.1217346	394.4609375	4.046522141	9.451116562	6.598786354	15.41222286	299.9805603	199.2501984	200	301co200	240.1169281	78.2822876	37.08798218	0.60342437	0.5	-1.355140209	7.355140209	1	0	0.159999996	111115	1.499902802	0.008183712	295.4377121	305.2436165	31.88003103	-0.858535783	2.700426335	34.49600692	25.04489036	27.19066429	3.619436222	0.319581604	0.739855025	2.879581197	0.200731166	27.06096926	0.876346461	28.32029121	393.4782134	0.004867181	0	174.322595	747.3432617	0.649909753	#DIV/0!
342	4881	PSC-1283	120917	2750	301	co	-	NA	26	12:51:56	896	0	12.78012672	0.343755508	314.7236003	13	13	0	0	309.6022949	978.1485596	401.1984863	#DIV/0!	0.683481316	0.589838903	-1	0.87	0.92	9.604614258	0.874802307	0.039412501	0.862991993	3.159371153	-1	600.8291016	0.5	155.011635	8.044253019	1.859205249	21.64751053	2	4.644859791	1	9.289719582	30.35951424	21.64751053	32.47623825	400.3085022	389.6983032	4.112408161	9.424813271	7.401941776	16.96376419	299.9935913	399.677124	400	301co400	239.8732452	78.28188324	35.88479614	0.589267075	0.75	-1.355140209	7.355140209	1	0	0.159999996	111115	1.499967957	0.008044253	294.7975105	303.5095142	63.94833841	-0.761751746	2.596997381	33.17494768	23.75013441	26.00351238	3.374959806	0.33148913	0.737792132	2.637167674	0.208248918	24.63715614	0.807608341	29.46156666	387.8410705	0.009708166	0	349.6384702	668.5462646	0.589838903	#DIV/0!
341	4874	PSC-1283	120917	2750	301	co	-	NA	19	12:48:52	712.5	0	17.3485906	0.341148329	290.3141702	12	12	0	0	303.6206055	861.2043457	411.1469727	#DIV/0!	0.647446501	0.52259069	-1	0.87	0.92	9.506173134	0.874753087	0.034917392	0.807156559	2.836448944	-1	799.8914185	0.5	182.8303092	7.863764264	1.83149803	21.42123985	2	4.644859791	1	9.289719582	29.51467705	21.42123985	31.7009964	400.7186584	387.1235046	4.128430367	9.322041512	7.800819874	17.61433601	300.0015869	600.7246094	600	301co600	236.8889923	78.28569031	36.42886353	0.601204216	0.5	-1.355140209	7.355140209	1	0	0.159999996	111115	1.500007935	0.007863764	294.5712399	302.664677	96.11593535	-0.631759931	2.561280485	32.7170965	23.39505499	25.46795845	3.269477092	0.329064041	0.729782455	2.539694637	0.206717625	22.72744522	0.749926488	29.54489235	384.6023739	0.013327069	0	525.4857062	557.5837402	0.52259069	#DIV/0!
340	4868	PSC-1283	120917	2750	301	co	-	NA	13	12:46:15	555.5	0	18.95968788	0.329120633	278.6596347	11	11	0	0	281.0024414	385.7111816	331.8520508	#DIV/0!	0.271469289	0.139635907	-1	0.87	0.92	10.04152107	0.875020761	0.028514479	0.514370918	1.372625731	-1	1989.244385	0.5	121.5272342	7.550150362	1.820895328	21.25026321	2	4.644859791	1	9.289719582	27.86029816	21.25026321	29.56151581	400.7807312	386.1989136	4.12975502	9.116657257	8.588929176	18.96052551	300.0386963	799.9630737	800	301co800	233.0515594	78.28334808	36.73876953	0.596235573	0.75	-1.355140209	7.355140209	1	0	0.159999996	111115	1.500193481	0.00755015	294.4002632	301.0102982	127.9940889	-0.519749683	2.534577782	32.37697216	23.26031491	24.55528069	3.096342687	0.317859359	0.713682453	2.382660233	0.199644066	21.81440918	0.721544326	29.14601851	383.4436551	0.014411489	0	699.9842972	104.7087402	0.139635907	#DIV/0!
348	4944	PSC-1283	120917	2750	301	co	-	NA	89	13:24:42	2862.5	0	18.92152268	0.256388612	251.184134	19	18	301.9641113	1365.189819	288.7529297	733.5095215	374.359375	0.77881163	0.606340584	0.489632562	-1	0.87	0.92	9.926123619	0.874963062	0.022752862	0.807520682	0.586825204	0.861175321	800.8669434	0.5	171.5498661	6.482420182	1.991969236	21.74230576	2	4.644859791	1	9.289719582	26.86161804	21.74230576	28.36963844	399.5077209	385.2317505	3.634880781	7.921300411	8.015311241	17.46733665	300.0672607	1000.683594	1000	301co1000	280.9800415	78.28521729	35.77560425	0.602232277	0.75	-1.355140209	7.355140209	1	0	0.159999996	111115	1.500336304	0.00648242	294.8923058	300.011618	160.1093714	-0.271034701	2.61208996	33.36632446	25.44502405	24.3019619	3.04973255	0.249502547	0.620120724	2.429611826	0.156543479	19.66400451	0.652033831	24.22427891	382.4820383	0.011983837	1063.225708	875.5611811	444.7565918	0.832241841	0.59411684
349	4960	PSC-1283	120917	2750	301	co	-	NA	105	13:32:55	3355.5	0	21.22447616	0.305468787	256.5768447	21	20	301.9641113	1365.189819	280.6867676	690.7282715	377.5646973	0.77881163	0.593636486	0.453381724	-1	0.87	0.92	9.983585358	0.874991793	0.021209044	0.763736283	0.621908391	0.976449895	999.0185547	0.5	198.1579712	7.525967127	1.950204924	21.8003788	2	4.644859791	1	9.289719582	25.90096474	21.8003788	26.81307602	399.9274597	383.8558655	3.600619078	8.573681831	8.402514458	20.00780487	300.0743103	1197.585327	1200	301co1200	299.9501648	78.28245544	36.09945679	0.582245171	0.75	-1.355140209	7.355140209	1	0	0.159999996	111115	1.500371552	0.007525967	294.9503788	299.0509647	191.6136481	-0.376241933	2.62137379	33.48609565	24.91241382	23.85067177	2.968214263	0.295743999	0.671168866	2.297045397	0.185689784	20.08546542	0.668419758	26.42488276	380.7714836	0.01472942	1063.225708	1047.877332	410.0415039	0.805536123	0.634354063
350	4969	PSC-1283	120917	2750	301	co	-	NA	114	13:37:02	3602.5	0	23.25740762	0.334341178	254.6749437	22	21	301.9641113	1365.189819	267.3276367	594.1218262	353.3110352	0.77881163	0.550045757	0.405322243	-1	0.87	0.92	9.999343872	0.874999672	0.01981681	0.736888227	0.702335872	1.297828087	1196.499146	0.5	212.1732967	8.039420963	1.909220062	21.66490936	2	4.644859791	1	9.289719582	26.01502419	21.66490936	27.31411934	399.5802002	382.0292358	3.508772135	8.820655823	8.133542061	20.44680595	300.0256958	1398.951782	1400	301co1400	207.4014587	78.28688812	35.88070679	0.623764336	0.5	-1.355140209	7.355140209	1	0	0.159999996	111115	1.500128479	0.008039421	294.8149094	299.1650242	223.8322802	-0.326672944	2.599761758	33.20813766	24.38748184	23.83996677	2.966303942	0.32272612	0.690541696	2.275762246	0.202716168	19.93770882	0.666637314	27.5913615	378.6494244	0.016947168	1063.225708	1224.082351	326.7941895	0.824249297	0.725215716
351	4980	PSC-1283	120917	2750	301	co	-	NA	125	13:42:35	3935.5	0	23.57325647	0.352938949	258.9735942	23	22	301.9641113	1365.189819	252.4814453	527.3430176	339.4682617	0.77881163	0.521219705	0.356266699	-1	0.87	0.92	9.979622841	0.874989811	0.017566435	0.683524999	0.752979686	1.588807994	1399.465942	0.5	218.1275711	8.4676699	1.908306209	21.70522881	2	4.644859791	1	9.289719582	27.56498528	21.70522881	29.60250473	399.8902283	382.0192871	3.320582867	8.915023804	7.025954723	18.86312103	300.0185547	1598.733521	1600	301co1600	229.4513702	78.28038788	36.04373169	0.618472397	0.5	-1.355140209	7.355140209	1	0	0.159999996	111115	1.500092773	0.00846767	294.8552288	300.7149853	255.7973576	-0.203937609	2.60617773	33.29285663	24.37783283	24.63510704	3.111159018	0.340020738	0.697871521	2.413287497	0.213637015	20.27255341	0.677907119	27.93684526	378.5935759	0.017394971	1063.225708	1398.875542	274.8615723	0.833595118	0.788023461
352	4989	PSC-1283	120917	2750	301	co	-	NA	134	13:47:01	4201.5	0	24.38641608	0.361916999	256.9510247	24	23	301.9641113	1365.189819	245.5185547	474.744873	323.1330566	0.77881163	0.482841061	0.3193543	-1	0.87	0.92	10.00573826	0.875002869	0.01611156	0.661406672	0.795273554	1.875628357	1598.551636	0.5	223.3463802	8.945908028	1.966796533	22.15746689	2	4.644859791	1	9.289719582	27.50678062	22.15746689	29.1704216	399.9259949	381.4015808	3.192105532	9.099272728	6.777204514	19.31879616	300.1271667	1800.753784	1800	301co1800	254.0814362	78.28103638	35.96304321	0.631021798	0.5	-1.355140209	7.355140209	1	0	0.159999996	111115	1.500635834	0.008945908	295.3074669	300.6567806	288.120599	-0.181706344	2.679097032	34.22408742	25.12481469	24.83212376	3.147992205	0.348345838	0.712300499	2.435691706	0.218896072	20.11439251	0.673702044	27.77566196	377.8576997	0.01792603	1063.225708	1575.664728	229.2263184	0.877480889	0.837493807
353	4998	PSC-1283	120917	2750	301	co	-	NA	143	13:51:14	4454.5	0	24.95005516	0.3740187	257.5740993	25	24	301.9641113	1365.189819	241.0805664	439.543457	315.4863281	0.77881163	0.451520521	0.282240873	-1	0.87	0.92	9.171936989	0.874585968	0.014916282	0.625089802	0.823448753	2.105926837	1801.605591	0.5	222.3576815	8.837827926	1.883767783	21.57939911	2	4.644859791	1	9.289719582	25.02489471	21.57939911	26.01457787	399.3308105	380.4634094	3.136643171	8.973302841	7.71062994	22.0585537	300.1210938	1989.185059	2000	301co2000	283.2783813	78.28027344	35.21539307	0.618933976	0.75	-1.355140209	7.355140209	1	0	0.159999996	111115	1.500605469	0.008837828	294.7293991	298.1748947	318.2696023	-0.131296591	2.586200383	33.03770246	24.06439962	23.30214691	2.871702376	0.359542937	0.7024326	2.169269776	0.225971551	20.16297092	0.677000975	28.4775492	376.8376192	0.018854711	1063.225708	1739.713341	198.4628906	0.901713322	0.870601938
218	3538	PSC-2784	120813	1902	46	co	26.8	NA	54	16:54:43	1573	0	-2.32349096	0.144175693	413.6787647	16	16	0	0	546.4304199	2200.705322	565.5449219	#DIV/0!	0.751702141	0.743016516	-1	0.87	0.92	0	0.87	3.239961327	0.98844539	4.027420952	-1	48.70478058	0.5	15.74197852	2.71863288	1.46250897	22.02772141	2	4.644859791	1	9.289719582	26.33887482	22.02772141	27.35485649	399.1639709	399.9883728	13.48216534	15.26768589	30.66588593	34.72714615	299.8706055	-0.469528437	0	46co0	234.9379425	78.30180359	39.2203064	-0.14661485	1	-1.355140209	7.355140209	1	0	0.159999996	111115	1.499353027	0.002718633	295.1777214	299.4888748	-0.075124548	-0.284717029	2.657996312	33.94553114	18.67784525	24.18329811	3.028110437	0.141972294	1.195487342	1.832623095	0.088928049	32.39179338	1.034226975	44.45104294	400.326027	-0.002579937	0	-0.40848974	1654.274902	0.743016516	#DIV/0!
217	3520	PSC-2784	120813	1902	46	co	26.8	NA	36	16:45:51	1040	0	0.651457811	0.155091936	379.7686614	15	15	0	0	537.401123	2112.868164	578.9189453	#DIV/0!	0.745653263	0.726003281	-1	0.87	0.92	7.066173077	0.873533087	0.039008912	0.973647292	3.931640768	-1	99.64792633	0.5	31.5977539	2.717018711	1.360676074	21.59806252	2	4.644859791	1	9.289719582	25.08045959	21.59806252	25.81209755	398.7917175	397.6365662	13.90493488	15.6887722	34.0786171	38.45049667	299.8470764	48.46456146	50	46co50	205.3056946	78.30306244	39.19421387	-0.141971409	0.75	-1.355140209	7.355140209	1	0	0.159999996	111115	1.499235382	0.002717019	294.7480625	298.2304596	7.754329661	-0.292071106	2.589154983	33.06582019	17.37704799	23.33926105	2.878144847	0.152545193	1.228478909	1.649665938	0.09556633	29.7370492	0.955064734	47.01851685	397.5418951	0.000770499	0	42.33539796	1575.467041	0.726003281	#DIV/0!
216	3514	PSC-2784	120813	1902	46	co	26.8	NA	30	16:43:14	883.5	0	3.01869304	0.155473423	353.803492	14	14	0	0	536.8798828	2003.642822	605.5800781	#DIV/0!	0.732048109	0.697760463	-1	0.87	0.92	8.591195107	0.874295598	0.046143005	0.953162032	3.732013224	-1	199.7906952	0.5	60.94104704	2.799402348	1.397760317	21.93484879	2	4.644859791	1	9.289719582	25.44440269	21.93484879	26.18238449	399.0272217	396.2738342	14.06668282	15.9041853	33.73310852	38.13959503	299.8504944	99.61406708	100	46co100	187.6555023	78.29520416	39.17504883	-0.149609387	0.75	-1.355140209	7.355140209	1	0	0.159999996	111115	1.499252472	0.002799402	295.0848488	298.5944027	15.93825038	-0.272029326	2.642981752	33.75662379	17.8524385	23.68962574	2.939588721	0.152914239	1.245221435	1.694367287	0.095798078	27.70111664	0.892825772	46.66035049	395.8351519	0.003558382	0	87.0921403	1466.762939	0.697760463	#DIV/0!
